visit_date,device_category,page_type,event_category,event_action,count_events,holiday,weekend,day_off
2022-06-21,mobile,Other Consumer Pages,Engagement,Click-Listing in same area in LDP,6,0,0,0
2022-06-21,tablet,LDP,Engagement,Click-Listing in same area in LDP,465,0,0,0
2022-06-21,desktop,LDP,Engagement,Click-Listing in same area in LDP,9014,0,0,0
2022-06-21,mobile,LDP,Engagement,Click-Listing in same area in LDP,15932,0,0,0
2022-06-21,desktop,Other Consumer Pages,Engagement,Click-Listing in same area in LDP,3,0,0,0
2022-06-21,desktop,B2B,Engagement,Navigate-PLP to Project News List,1,0,0,0
2022-06-21,desktop,SellerNet,Pro Account,Click-Performance Result Field LPI,11,0,0,0
2022-06-21,desktop,SellerNet,Listing Creation,Click-Project Address Dropdown LCP,4581,0,0,0
2022-06-21,tablet,SellerNet,Listing Creation,Click-Project Address Dropdown LCP,23,0,0,0
2022-06-21,mobile,SellerNet,Listing Creation,Click-Project Address Dropdown LCP,1,0,0,0
2022-06-21,desktop,LDP,Engagement,Click-Recent viewed listing in LDP,3002,0,0,0
2022-06-21,tablet,LDP,Engagement,Click-Recent viewed listing in LDP,139,0,0,0
2022-06-21,mobile,LDP,Engagement,Click-Recent viewed listing in LDP,4073,0,0,0
2022-06-21,desktop,Other Consumer Pages,Engagement,Click-Recent viewed listing in LDP,1,0,0,0
2022-06-21,mobile,Other Consumer Pages,Engagement,Click-Recent viewed listing in LDP,1,0,0,0
2022-06-21,mobile,SellerNet,Engagement,Click-Switch back to Old SellerNet,46,0,0,0
2022-06-21,tablet,SellerNet,Engagement,Click-Switch back to Old SellerNet,15,0,0,0
2022-06-21,desktop,SellerNet,Engagement,Click-Switch back to Old SellerNet,1184,0,0,0
2022-06-21,desktop,B2B,Engagement,Click-View Bank Payment Policy PDP,12,0,0,0
2022-06-21,mobile,B2B,Engagement,Click-View Bank Payment Policy PDP,3,0,0,0
2022-06-21,tablet,SellerNet,Pro Account,Click-View Performance Insight LMP,15,0,0,0
2022-06-21,desktop,SellerNet,Pro Account,Click-View Performance Insight LMP,783,0,0,0
2022-06-21,mobile,SellerNet,Pro Account,Click-View Performance Insight LMP,348,0,0,0
2022-06-21,mobile,SellerNet,Listing Management,Click-Confirm Unpublish Listing LMP,29,0,0,0
2022-06-21,desktop,SellerNet,Listing Management,Click-Confirm Unpublish Listing LMP,108,0,0,0
2022-06-21,tablet,SellerNet,Listing Management,Click-Confirm Unpublish Listing LMP,2,0,0,0
2022-06-21,mobile,SellerNet,Listing Creation,Click-District Address Dropdown LCP,1,0,0,0
2022-06-21,desktop,SellerNet,Listing Creation,Click-District Address Dropdown LCP,9991,0,0,0
2022-06-21,tablet,SellerNet,Listing Creation,Click-District Address Dropdown LCP,70,0,0,0
2022-06-21,desktop,SellerNet,Pro Account,Click-Performance Detail Result LPI,2,0,0,0
2022-06-21,mobile,SellerNet,Pro Account,Click-Performance Detail Result LPI,3,0,0,0
2022-06-21,tablet,SRP,Engagement,Click-Unified Project Search on SRP,2,0,0,0
2022-06-21,mobile,SRP,Engagement,Click-Unified Project Search on SRP,32,0,0,0
2022-06-21,mobile,Other Consumer Pages,Engagement,Display-Listing in same area in LDP,40,0,0,0
2022-06-21,desktop,LDP,Engagement,Display-Listing in same area in LDP,57897,0,0,0
2022-06-21,tablet,Other Consumer Pages,Engagement,Display-Listing in same area in LDP,1,0,0,0
2022-06-21,mobile,LDP,Engagement,Display-Listing in same area in LDP,86192,0,0,0
2022-06-21,tablet,LDP,Engagement,Display-Listing in same area in LDP,2342,0,0,0
2022-06-21,desktop,Other Consumer Pages,Engagement,Display-Listing in same area in LDP,20,0,0,0
2022-06-21,desktop,SellerNet,Pro Account,Click-Change Page Option LMP Compact,29,0,0,0
2022-06-21,mobile,Other Consumer Pages,Engagement,Display-Recent viewed listing in LDP,22,0,0,0
2022-06-21,mobile,LDP,Engagement,Display-Recent viewed listing in LDP,42300,0,0,0
2022-06-21,desktop,Other Consumer Pages,Engagement,Display-Recent viewed listing in LDP,15,0,0,0
2022-06-21,tablet,Other Consumer Pages,Engagement,Display-Recent viewed listing in LDP,1,0,0,0
2022-06-21,tablet,LDP,Engagement,Display-Recent viewed listing in LDP,1333,0,0,0
2022-06-21,desktop,LDP,Engagement,Display-Recent viewed listing in LDP,35927,0,0,0
2022-06-21,desktop,B2B,Engagement,Navigate-PLP Featured Project To PDP,33,0,0,0
2022-06-21,mobile,B2B,Engagement,Navigate-PLP Featured Project To PDP,9,0,0,0
2022-06-21,desktop,B2B,Engagement,Navigate-PLP to Project News Article,7,0,0,0
2022-06-21,mobile,B2B,Engagement,Navigate-PLP to Project News Article,6,0,0,0
2022-06-21,mobile,B2B,Engagement,Navigate-PLP to Project Reviews List,2,0,0,0
2022-06-21,desktop,B2B,Engagement,Navigate-PLP to Project Reviews List,4,0,0,0
2022-06-21,mobile,SellerNet,Pro Account,Click-Upgrade Pro Account Form Accept,4,0,0,0
2022-06-21,desktop,SellerNet,Pro Account,Click-Upgrade Pro Account Form Cancel,4,0,0,0
2022-06-21,tablet,Other Consumer Pages,Engagement,Navigate-Home Featured Project to PDP,3,0,0,0
2022-06-21,desktop,Other Consumer Pages,Engagement,Navigate-Home Featured Project to PDP,44,0,0,0
2022-06-21,mobile,Other Consumer Pages,Engagement,Navigate-Home Featured Project to PDP,19,0,0,0
2022-06-21,desktop,B2B,Engagement,Navigate-PDP Relevant Projects to PDP,52,0,0,0
2022-06-21,tablet,B2B,Engagement,Navigate-PDP Relevant Projects to PDP,2,0,0,0
2022-06-21,mobile,B2B,Engagement,Navigate-PDP Relevant Projects to PDP,61,0,0,0
2022-06-21,mobile,B2B,Engagement,Navigate-PLP to Project Review Article,3,0,0,0
2022-06-21,desktop,B2B,Engagement,Navigate-PLP to Project Review Article,4,0,0,0
2022-06-21,desktop,SRP,Search,Click-Apply Filter Multisearch Consumer,1531,0,0,0
2022-06-21,desktop,Other Consumer Pages,Search,Click-Apply Filter Multisearch Consumer,214,0,0,0
2022-06-21,desktop,LDP,Search,Click-Apply Filter Multisearch Consumer,27,0,0,0
2022-06-21,tablet,Other Consumer Pages,Search,Click-Apply Filter Multisearch Consumer,2,0,0,0
2022-06-21,mobile,LDP,Search,Click-Apply Filter Multisearch Consumer,1,0,0,0
2022-06-21,tablet,SRP,Search,Click-Apply Filter Multisearch Consumer,17,0,0,0
2022-06-21,desktop,SellerNet,Pro Account,Click-Upgrade Pro Account Form Duration,31,0,0,0
2022-06-21,mobile,SellerNet,Pro Account,Click-Upgrade Pro Account Form Duration,2,0,0,0
2022-06-21,desktop,SellerNet,Pro Account,Click-Time Filter on Performance Result LPI,2,0,0,0
2022-06-21,mobile,SellerNet,Pro Account,Click-Time Filter on Performance Result LPI,1,0,0,0
2022-06-21,desktop,SellerNet,Pro Account,Click-Post Listing on Group Title LMP Compact,2,0,0,0
2022-06-21,desktop,SellerNet,Pro Account,Click-Auto Extend Pro Account Enable Form Accept,2,0,0,0
2022-06-21,desktop,SellerNet,Pro Account,Click-Auto Extend Pro Account Enable Form Cancel,1,0,0,0
2022-06-21,mobile,SellerNet,Pro Account,Click-Auto Extend Pro Account Disable Form Accept,1,0,0,0
2022-06-21,desktop,SellerNet,Pro Account,Click-Auto Extend Pro Account Disable Form Accept,18,0,0,0
2022-06-21,desktop,SellerNet,Pro Account,Click-Auto Extend Pro Account Disable Form Cancel,3,0,0,0
2022-06-22,tablet,LDP,Engagement,Share LDP,4,0,0,0
2022-06-22,mobile,LDP,Engagement,Share LDP,527,0,0,0
2022-06-22,desktop,LDP,Engagement,Share LDP,185,0,0,0
2022-06-22,mobile,Other Consumer Pages,Conversion,Lead-Phone,21,0,0,0
2022-06-22,tablet,LDP,Conversion,Lead-Phone,518,0,0,0
2022-06-22,tablet,Other Consumer Pages,Conversion,Lead-Phone,1,0,0,0
2022-06-22,mobile,SRP,Conversion,Lead-Phone,1163,0,0,0
2022-06-22,tablet,SRP,Conversion,Lead-Phone,27,0,0,0
2022-06-22,mobile,LDP,Conversion,Lead-Phone,25889,0,0,0
2022-06-22,desktop,LDP,Conversion,Lead-Phone,24743,0,0,0
2022-06-22,desktop,SRP,Conversion,Lead-Phone,795,0,0,0
2022-06-22,desktop,Other Consumer Pages,Conversion,Lead-Phone,10,0,0,0
2022-06-22,tablet,B2B,Engagement,Scroll-PLP,2,0,0,0
2022-06-22,desktop,B2B,Engagement,Scroll-PLP,91,0,0,0
2022-06-22,mobile,B2B,Engagement,Scroll-PLP,76,0,0,0
2022-06-22,desktop,B2B,Search,Search B2B,771,0,0,0
2022-06-22,desktop,Other Consumer Pages,Search,Search B2B,51,0,0,0
2022-06-22,desktop,Legacy,Listing Creation,Click-Submit,1040,0,0,0
2022-06-22,desktop,SellerNet,Listing Creation,Click-Submit,4715,0,0,0
2022-06-22,tablet,SellerNet,Listing Creation,Click-Submit,34,0,0,0
2022-06-22,tablet,Legacy,Listing Creation,Click-Submit,1,0,0,0
2022-06-22,mobile,SellerNet,Listing Creation,Click-Submit,910,0,0,0
2022-06-22,tablet,SRP,Search,Empty Result,159,0,0,0
2022-06-22,desktop,SRP,Search,Empty Result,4369,0,0,0
2022-06-22,mobile,SRP,Search,Empty Result,5001,0,0,0
2022-06-22,tablet,LDP,Conversion,Lead-SMS LDP,9,0,0,0
2022-06-22,desktop,LDP,Conversion,Lead-SMS LDP,4,0,0,0
2022-06-22,mobile,LDP,Conversion,Lead-SMS LDP,1002,0,0,0
2022-06-22,tablet,SellerNet,Listing Creation,Click-Preview,10,0,0,0
2022-06-22,mobile,SellerNet,Listing Creation,Click-Preview,313,0,0,0
2022-06-22,desktop,Legacy,Listing Creation,Click-Preview,104,0,0,0
2022-06-22,desktop,SellerNet,Listing Creation,Click-Preview,2299,0,0,0
2022-06-22,tablet,LDP,Engagement,Save-Listings,17,0,0,0
2022-06-22,tablet,SRP,Engagement,Save-Listings,15,0,0,0
2022-06-22,desktop,Other Consumer Pages,Engagement,Save-Listings,2,0,0,0
2022-06-22,desktop,SRP,Engagement,Save-Listings,201,0,0,0
2022-06-22,tablet,Other Consumer Pages,Engagement,Save-Listings,1,0,0,0
2022-06-22,mobile,Other Consumer Pages,Engagement,Save-Listings,43,0,0,0
2022-06-22,mobile,SRP,Engagement,Save-Listings,794,0,0,0
2022-06-22,mobile,LDP,Engagement,Save-Listings,468,0,0,0
2022-06-22,desktop,LDP,Engagement,Save-Listings,218,0,0,0
2022-06-22,mobile,SellerNet,Listing Creation,Click-Duration,1318,0,0,0
2022-06-22,desktop,SellerNet,Listing Creation,Click-Duration,10110,0,0,0
2022-06-22,tablet,SellerNet,Listing Creation,Click-Duration,50,0,0,0
2022-06-22,tablet,SellerNet,Listing Management,Click-Sort LMP,2,0,0,0
2022-06-22,desktop,SellerNet,Listing Management,Click-Sort LMP,41,0,0,0
2022-06-22,desktop,SellerNet,Listing Management,Filter Listing,1804,0,0,0
2022-06-22,tablet,SellerNet,Listing Management,Filter Listing,2,0,0,0
2022-06-22,desktop,Legacy,Listing Management,Filter Listing,90,0,0,0
2022-06-22,mobile,SellerNet,Listing Management,Filter Listing,86,0,0,0
2022-06-22,mobile,LDP,Conversion,Lead-Email LDP,6,0,0,0
2022-06-22,desktop,LDP,Conversion,Lead-Email LDP,80,0,0,0
2022-06-22,mobile,SellerNet,Listing Management,Share-Zalo LMP,38,0,0,0
2022-06-22,desktop,SellerNet,Listing Management,Share-Zalo LMP,147,0,0,0
2022-06-22,desktop,SellerNet,Listing Creation,Click-Check Out,10234,0,0,0
2022-06-22,mobile,SellerNet,Listing Creation,Click-Check Out,2052,0,0,0
2022-06-22,tablet,SellerNet,Listing Creation,Click-Check Out,61,0,0,0
2022-06-22,mobile,SellerNet,Listing Creation,Click-Start Date,81,0,0,0
2022-06-22,tablet,SellerNet,Listing Creation,Click-Start Date,12,0,0,0
2022-06-22,desktop,SellerNet,Listing Creation,Click-Start Date,518,0,0,0
2022-06-22,desktop,SellerNet,AdTech,Register Package,11,0,0,0
2022-06-22,desktop,SellerNet,Pro Account,result-field-upi,7,0,0,0
2022-06-22,desktop,SellerNet,Listing Creation,Click-Edit Listing,381,0,0,0
2022-06-22,mobile,SellerNet,Listing Management,Click-Edit Listing,1681,0,0,0
2022-06-22,mobile,SellerNet,Listing Creation,Click-Edit Listing,144,0,0,0
2022-06-22,desktop,SellerNet,Listing Management,Click-Edit Listing,6976,0,0,0
2022-06-22,tablet,SellerNet,Listing Management,Click-Edit Listing,55,0,0,0
2022-06-22,tablet,SellerNet,Listing Creation,Click-Edit Listing,1,0,0,0
2022-06-22,desktop,SellerNet,Listing Management,Click-Export Excel,27,0,0,0
2022-06-22,desktop,SellerNet,Listing Management,Click-Listing Note,5,0,0,0
2022-06-22,mobile,SellerNet,Listing Management,Click-Listing Note,6,0,0,0
2022-06-22,desktop,SRP,Listing Creation,Click-Post Listing,152,0,0,0
2022-06-22,mobile,SellerNet,Listing Creation,Click-Post Listing,398,0,0,0
2022-06-22,desktop,Legacy,Listing Creation,Click-Post Listing,1031,0,0,0
2022-06-22,tablet,LDP,Listing Creation,Click-Post Listing,1,0,0,0
2022-06-22,tablet,Other Consumer Pages,Listing Creation,Click-Post Listing,6,0,0,0
2022-06-22,mobile,Other Consumer Pages,Listing Creation,Click-Post Listing,205,0,0,0
2022-06-22,desktop,SellerNet,Listing Creation,Click-Post Listing,6268,0,0,0
2022-06-22,tablet,SellerNet,Listing Creation,Click-Post Listing,19,0,0,0
2022-06-22,mobile,Legacy,Listing Creation,Click-Post Listing,51,0,0,0
2022-06-22,mobile,SRP,Listing Creation,Click-Post Listing,65,0,0,0
2022-06-22,tablet,Legacy,Listing Creation,Click-Post Listing,3,0,0,0
2022-06-22,desktop,Other Consumer Pages,Listing Creation,Click-Post Listing,412,0,0,0
2022-06-22,desktop,LDP,Listing Creation,Click-Post Listing,53,0,0,0
2022-06-22,mobile,LDP,Listing Creation,Click-Post Listing,8,0,0,0
2022-06-22,tablet,SRP,Listing Creation,Click-Post Listing,1,0,0,0
2022-06-22,mobile,SRP,Engagement,Click-Search Guess,164,0,0,0
2022-06-22,desktop,SRP,Engagement,Click-Search Guess,78,0,0,0
2022-06-22,tablet,SRP,Engagement,Click-Search Guess,4,0,0,0
2022-06-22,mobile,Other Consumer Pages,Conversion,Lead-Company Phone,8,0,0,0
2022-06-22,desktop,Other Consumer Pages,Conversion,Lead-Company Phone,5,0,0,0
2022-06-22,desktop,SellerNet,Listing Management,Share-Facebook LMP,66,0,0,0
2022-06-22,mobile,SellerNet,Listing Management,Share-Facebook LMP,7,0,0,0
2022-06-22,desktop,B2B,undefined,listing-direct-pdp,23,0,0,0
2022-06-22,mobile,B2B,undefined,listing-direct-pdp,34,0,0,0
2022-06-22,desktop,SellerNet,Listing Renewal,Activate-Auto Renew,584,0,0,0
2022-06-22,tablet,SellerNet,Listing Renewal,Activate-Auto Renew,4,0,0,0
2022-06-22,mobile,SellerNet,Listing Renewal,Activate-Auto Renew,91,0,0,0
2022-06-22,mobile,SellerNet,Listing Management,Click-Clone Listing,86,0,0,0
2022-06-22,tablet,SellerNet,Listing Management,Click-Clone Listing,4,0,0,0
2022-06-22,desktop,SellerNet,Listing Creation,Click-Reset Map LCP,290,0,0,0
2022-06-22,mobile,SellerNet,Listing Creation,Click-Reset Map LCP,153,0,0,0
2022-06-22,tablet,SellerNet,Listing Creation,Click-Reset Map LCP,1,0,0,0
2022-06-22,desktop,SRP,Search,Click-Search Button,20021,0,0,0
2022-06-22,tablet,SRP,Search,Click-Search Button,684,0,0,0
2022-06-22,desktop,Other Consumer Pages,Search,Click-Search Button,5349,0,0,0
2022-06-22,mobile,LDP,Search,Click-Search Button,823,0,0,0
2022-06-22,mobile,SRP,Search,Click-Search Button,18856,0,0,0
2022-06-22,tablet,LDP,Search,Click-Search Button,28,0,0,0
2022-06-22,mobile,B2B,Search,Click-Search Button,107,0,0,0
2022-06-22,desktop,LDP,Search,Click-Search Button,1685,0,0,0
2022-06-22,mobile,Other Consumer Pages,Search,Click-Search Button,5039,0,0,0
2022-06-22,tablet,B2B,Search,Click-Search Button,1,0,0,0
2022-06-22,tablet,Other Consumer Pages,Search,Click-Search Button,149,0,0,0
2022-06-22,desktop,SellerNet,Listing Creation,Click-Vip Type Menu,5885,0,0,0
2022-06-22,mobile,SellerNet,Listing Creation,Click-Vip Type Menu,729,0,0,0
2022-06-22,tablet,SellerNet,Listing Creation,Click-Vip Type Menu,21,0,0,0
2022-06-22,mobile,Other Consumer Pages,Engagement,Navigate-LDP to PDP,2,0,0,0
2022-06-22,desktop,LDP,Engagement,Navigate-LDP to PDP,451,0,0,0
2022-06-22,mobile,LDP,Engagement,Navigate-LDP to PDP,1391,0,0,0
2022-06-22,tablet,LDP,Engagement,Navigate-LDP to PDP,39,0,0,0
2022-06-22,mobile,B2B,Engagement,Navigate-PDP to SRP,40,0,0,0
2022-06-22,tablet,B2B,Engagement,Navigate-PDP to SRP,1,0,0,0
2022-06-22,desktop,B2B,Engagement,Navigate-PDP to SRP,30,0,0,0
2022-06-22,mobile,B2B,Engagement,Navigate-PLP To PDP,244,0,0,0
2022-06-22,tablet,B2B,Engagement,Navigate-PLP To PDP,5,0,0,0
2022-06-22,desktop,B2B,Engagement,Navigate-PLP To PDP,375,0,0,0
2022-06-22,desktop,SRP,Engagement,Navigate-SRP to LDP,87712,0,0,0
2022-06-22,mobile,SRP,Engagement,Navigate-SRP to LDP,199941,0,0,0
2022-06-22,mobile,Other Consumer Pages,Engagement,Navigate-SRP to LDP,2238,0,0,0
2022-06-22,desktop,Other Consumer Pages,Engagement,Navigate-SRP to LDP,968,0,0,0
2022-06-22,tablet,Other Consumer Pages,Engagement,Navigate-SRP to LDP,97,0,0,0
2022-06-22,tablet,SRP,Engagement,Navigate-SRP to LDP,5318,0,0,0
2022-06-22,tablet,SellerNet,Listing Management,Share-Copy Link LMP,1,0,0,0
2022-06-22,desktop,SellerNet,Listing Management,Share-Copy Link LMP,83,0,0,0
2022-06-22,mobile,SellerNet,Listing Management,Share-Copy Link LMP,12,0,0,0
2022-06-22,desktop,SellerNet,Pro Account,Click-Buy Pro Accept,59,0,0,0
2022-06-22,mobile,SellerNet,Pro Account,Click-Buy Pro Accept,13,0,0,0
2022-06-22,desktop,SellerNet,Pro Account,Click-Buy Pro Cancel,5,0,0,0
2022-06-22,desktop,SellerNet,Listing Management,Click-Delete Listing,602,0,0,0
2022-06-22,mobile,SellerNet,Listing Management,Click-Delete Listing,131,0,0,0
2022-06-22,desktop,B2B,Engagement,Click-Review Tab PDP,4,0,0,0
2022-06-22,mobile,B2B,Engagement,Click-Review Tab PDP,5,0,0,0
2022-06-22,tablet,B2B,Engagement,Click-Review Tab PDP,1,0,0,0
2022-06-22,mobile,SRP,Engagement,Click-SRP Suggestion,562,0,0,0
2022-06-22,tablet,SRP,Engagement,Click-SRP Suggestion,20,0,0,0
2022-06-22,desktop,SRP,Engagement,Click-SRP Suggestion,250,0,0,0
2022-06-22,desktop,SellerNet,Listing Management,Click-Up Listing LMP,30603,0,0,0
2022-06-22,tablet,SellerNet,Listing Management,Click-Up Listing LMP,284,0,0,0
2022-06-22,mobile,SellerNet,Listing Management,Click-Up Listing LMP,8079,0,0,0
2022-06-22,mobile,B2B,Engagement,Click-View Video PDP,192,0,0,0
2022-06-22,tablet,B2B,Engagement,Click-View Video PDP,13,0,0,0
2022-06-22,desktop,B2B,Engagement,Click-View Video PDP,109,0,0,0
2022-06-22,mobile,LDP,Debug,Display-Image on LDP,1,0,0,0
2022-06-22,desktop,Other Consumer Pages,Search,Display-Search Guess,7,0,0,0
2022-06-22,mobile,Other Consumer Pages,Search,Display-Search Guess,1,0,0,0
2022-06-22,mobile,SRP,Search,Display-Search Guess,14808,0,0,0
2022-06-22,tablet,SRP,Search,Display-Search Guess,397,0,0,0
2022-06-22,desktop,SRP,Search,Display-Search Guess,8327,0,0,0
2022-06-22,desktop,B2B,Conversion,Lead-Developer Phone,1,0,0,0
2022-06-22,mobile,B2B,Engagement,Click-General Tab PDP,16,0,0,0
2022-06-22,desktop,B2B,Engagement,Click-General Tab PDP,22,0,0,0
2022-06-22,tablet,B2B,Engagement,Click-Listing Tab PDP,2,0,0,0
2022-06-22,desktop,B2B,Engagement,Click-Listing Tab PDP,80,0,0,0
2022-06-22,mobile,B2B,Engagement,Click-Listing Tab PDP,16,0,0,0
2022-06-22,desktop,B2B,Engagement,Click-Payment Tab PDP,20,0,0,0
2022-06-22,mobile,B2B,Engagement,Click-Payment Tab PDP,33,0,0,0
2022-06-22,tablet,B2B,Engagement,Click-Payment Tab PDP,2,0,0,0
2022-06-22,mobile,SellerNet,Listing Management,Click-Ranking SRP LMP,117,0,0,0
2022-06-22,tablet,SellerNet,Listing Management,Click-Ranking SRP LMP,4,0,0,0
2022-06-22,desktop,SellerNet,Listing Management,Click-Ranking SRP LMP,612,0,0,0
2022-06-22,desktop,SellerNet,Listing Creation,Click-Select VIP Type,4423,0,0,0
2022-06-22,tablet,SellerNet,Listing Creation,Click-Select VIP Type,16,0,0,0
2022-06-22,mobile,SellerNet,Listing Creation,Click-Select VIP Type,657,0,0,0
2022-06-22,desktop,SellerNet,Listing Management,Click-View In Website,10017,0,0,0
2022-06-22,mobile,SellerNet,Listing Management,Click-View In Website,1977,0,0,0
2022-06-22,tablet,SellerNet,Listing Management,Click-View In Website,48,0,0,0
2022-06-22,mobile,SellerNet,Listing Management,Click-View Statistics,751,0,0,0
2022-06-22,tablet,SellerNet,Listing Management,Click-View Statistics,5,0,0,0
2022-06-22,desktop,SellerNet,Listing Management,Click-View Statistics,2582,0,0,0
2022-06-22,mobile,SellerNet,Listing Renewal,Deactivate-Auto Renew,23,0,0,0
2022-06-22,desktop,SellerNet,Listing Renewal,Deactivate-Auto Renew,175,0,0,0
2022-06-22,tablet,SellerNet,Listing Renewal,Deactivate-Auto Renew,1,0,0,0
2022-06-22,mobile,SellerNet,Pro Account,Buy Pro Account Result,13,0,0,0
2022-06-22,desktop,SellerNet,Pro Account,Buy Pro Account Result,56,0,0,0
2022-06-22,mobile,SellerNet,Listing Management,Click-Listing Note LMP,60,0,0,0
2022-06-22,desktop,SellerNet,Listing Management,Click-Listing Note LMP,273,0,0,0
2022-06-22,tablet,SellerNet,Listing Management,Click-Listing Note LMP,5,0,0,0
2022-06-22,desktop,LDP,Engagement,Click-More Actions LDP,6,0,0,0
2022-06-22,tablet,LDP,Engagement,Click-More Actions LDP,6,0,0,0
2022-06-22,mobile,LDP,Engagement,Click-More Actions LDP,646,0,0,0
2022-06-22,tablet,Other Consumer Pages,Engagement,Click-More Listing SRP,5,0,0,0
2022-06-22,tablet,SRP,Engagement,Click-More Listing SRP,761,0,0,0
2022-06-22,desktop,SRP,Engagement,Click-More Listing SRP,114,0,0,0
2022-06-22,mobile,Other Consumer Pages,Engagement,Click-More Listing SRP,152,0,0,0
2022-06-22,mobile,SRP,Engagement,Click-More Listing SRP,47708,0,0,0
2022-06-22,mobile,B2B,Engagement,Click-Review Video PDP,5,0,0,0
2022-06-22,mobile,SRP,Engagement,Click-Sort Listing SRP,6507,0,0,0
2022-06-22,desktop,SRP,Engagement,Click-Sort Listing SRP,3950,0,0,0
2022-06-22,desktop,Other Consumer Pages,Engagement,Click-Sort Listing SRP,18,0,0,0
2022-06-22,tablet,SRP,Engagement,Click-Sort Listing SRP,176,0,0,0
2022-06-22,mobile,Other Consumer Pages,Engagement,Click-Sort Listing SRP,7,0,0,0
2022-06-22,tablet,LDP,Conversion,Lead-Request Call Back,3,0,0,0
2022-06-22,mobile,LDP,Conversion,Lead-Request Call Back,214,0,0,0
2022-06-22,desktop,LDP,Conversion,Lead-Request Call Back,184,0,0,0
2022-06-22,desktop,B2B,Conversion,Lead-Request More Info,5,0,0,0
